,date,marketname,itemname,kindname,price
560,2023-09-15,서문,쌀,20kg(1kg),"2,500"
561,2023-09-18,서문,쌀,20kg(1kg),"2,500"
562,2023-09-19,서문,쌀,20kg(1kg),"2,500"
563,2023-09-20,서문,쌀,20kg(1kg),"2,500"
564,2023-09-21,서문,쌀,20kg(1kg),"2,500"
565,2023-09-22,서문,쌀,20kg(1kg),"2,500"
566,2023-09-25,서문,쌀,20kg(1kg),"2,500"
567,2023-09-26,서문,쌀,20kg(1kg),"2,500"
568,2023-09-27,서문,쌀,20kg(1kg),"2,500"
569,2023-10-04,서문,쌀,20kg(1kg),"2,500"
570,2023-10-05,서문,쌀,20kg(1kg),"2,500"
571,2023-10-06,서문,쌀,20kg(1kg),"2,500"
572,2023-10-10,서문,쌀,20kg(1kg),"2,460"
573,2023-10-11,서문,쌀,20kg(1kg),"2,460"
574,2023-10-13,서문,쌀,20kg(1kg),"2,635"
575,2023-10-16,서문,쌀,20kg(1kg),"2,635"
576,2023-10-17,서문,쌀,20kg(1kg),"2,635"
577,2023-10-18,서문,쌀,20kg(1kg),"2,610"
578,2023-10-19,서문,쌀,20kg(1kg),"2,610"
579,2023-10-20,서문,쌀,20kg(1kg),"2,610"
580,2023-10-23,서문,쌀,20kg(1kg),"2,525"
581,2023-10-24,서문,쌀,20kg(1kg),"2,525"
582,2023-10-25,서문,쌀,20kg(1kg),"2,525"
583,2023-10-26,서문,쌀,20kg(1kg),"2,525"
584,2023-10-27,서문,쌀,20kg(1kg),"2,525"
585,2023-10-30,서문,쌀,20kg(1kg),"2,525"
586,2023-10-31,서문,쌀,20kg(1kg),"2,440"
587,2023-11-01,서문,쌀,20kg(1kg),"2,440"
588,2023-11-02,서문,쌀,20kg(1kg),"2,440"
589,2023-11-03,서문,쌀,20kg(1kg),"2,440"
590,2023-11-06,서문,쌀,20kg(1kg),"2,440"
591,2023-11-07,서문,쌀,20kg(1kg),"2,440"
592,2023-11-08,서문,쌀,20kg(1kg),"2,440"
593,2023-11-09,서문,쌀,20kg(1kg),"2,440"
594,2023-11-10,서문,쌀,20kg(1kg),"2,415"
595,2023-11-13,서문,쌀,20kg(1kg),"2,415"
596,2023-11-14,서문,쌀,20kg(1kg),"2,415"
597,2023-11-15,서문,쌀,20kg(1kg),"2,415"
598,2023-11-16,서문,쌀,20kg(1kg),"2,415"
599,2023-11-17,서문,쌀,20kg(1kg),"2,415"
600,2023-11-20,서문,쌀,20kg(1kg),"2,415"
601,2023-11-21,서문,쌀,20kg(1kg),"2,415"
602,2023-11-22,서문,쌀,20kg(1kg),"2,415"
603,2023-11-23,서문,쌀,20kg(1kg),"2,410"
604,2023-11-24,서문,쌀,20kg(1kg),"2,410"
605,2023-11-27,서문,쌀,20kg(1kg),"2,410"
606,2023-11-28,서문,쌀,20kg(1kg),"2,410"
607,2023-11-29,서문,쌀,20kg(1kg),"2,410"
608,2023-11-30,서문,쌀,20kg(1kg),"2,385"
609,2023-12-04,서문,쌀,20kg(1kg),"2,385"
610,2023-12-05,서문,쌀,20kg(1kg),"2,385"
611,2023-12-06,서문,쌀,20kg(1kg),"2,385"
612,2023-12-07,서문,쌀,20kg(1kg),"2,385"
613,2023-12-08,서문,쌀,20kg(1kg),"2,385"
614,2023-12-11,서문,쌀,20kg(1kg),"2,385"
615,2023-12-12,서문,쌀,20kg(1kg),"2,385"
616,2023-12-13,서문,쌀,20kg(1kg),"2,335"
617,2023-12-14,서문,쌀,20kg(1kg),"2,335"
618,2023-12-15,서문,쌀,20kg(1kg),"2,335"
619,2023-12-18,서문,쌀,20kg(1kg),"2,335"
620,2023-12-19,서문,쌀,20kg(1kg),"2,335"
621,2023-12-20,서문,쌀,20kg(1kg),"2,335"
622,2023-12-21,서문,쌀,20kg(1kg),"2,335"
623,2023-12-22,서문,쌀,20kg(1kg),"2,335"
624,2023-12-26,서문,쌀,20kg(1kg),"2,335"
625,2023-12-27,서문,쌀,20kg(1kg),"2,335"
626,2023-12-28,서문,쌀,20kg(1kg),"2,335"
627,2023-12-29,서문,쌀,20kg(1kg),"2,335"
628,2024-01-02,서문,쌀,20kg(1kg),"2,335"
629,2024-01-03,서문,쌀,20kg(1kg),"2,335"
630,2024-01-04,서문,쌀,20kg(1kg),"2,335"
631,2024-01-05,서문,쌀,20kg(1kg),"2,335"
632,2024-01-08,서문,쌀,20kg(1kg),"2,335"
633,2024-01-09,서문,쌀,20kg(1kg),"2,335"
634,2024-01-10,서문,쌀,20kg(1kg),"2,335"
635,2024-01-11,서문,쌀,20kg(1kg),"2,300"
636,2024-01-12,서문,쌀,20kg(1kg),"2,300"
637,2024-01-15,서문,쌀,20kg(1kg),"2,300"
638,2024-01-16,서문,쌀,20kg(1kg),"2,300"
639,2024-01-17,서문,쌀,20kg(1kg),"2,275"
640,2024-01-18,서문,쌀,20kg(1kg),"2,275"
641,2024-01-19,서문,쌀,20kg(1kg),"2,275"
642,2024-01-22,서문,쌀,20kg(1kg),"2,275"
643,2024-01-23,서문,쌀,20kg(1kg),"2,275"
644,2024-01-24,서문,쌀,20kg(1kg),"2,275"
645,2024-01-25,서문,쌀,20kg(1kg),"2,275"
646,2024-01-26,서문,쌀,20kg(1kg),"2,275"
647,2024-01-29,서문,쌀,20kg(1kg),"2,275"
648,2024-01-30,서문,쌀,20kg(1kg),"2,300"
649,2024-01-31,서문,쌀,20kg(1kg),"2,300"
650,2024-02-01,서문,쌀,20kg(1kg),"2,300"
651,2024-02-02,서문,쌀,20kg(1kg),"2,300"
652,2024-02-05,서문,쌀,20kg(1kg),"2,300"
653,2024-02-06,서문,쌀,20kg(1kg),"2,300"
654,2024-02-07,서문,쌀,20kg(1kg),"2,300"
655,2024-02-08,서문,쌀,20kg(1kg),"2,300"
656,2024-02-13,서문,쌀,20kg(1kg),"2,300"
657,2024-02-14,서문,쌀,20kg(1kg),"2,300"
658,2024-02-15,서문,쌀,20kg(1kg),"2,300"
659,2024-02-16,서문,쌀,20kg(1kg),"2,300"
660,2024-02-19,서문,쌀,20kg(1kg),"2,260"
661,2024-02-20,서문,쌀,20kg(1kg),"2,300"
662,2024-02-21,서문,쌀,20kg(1kg),"2,300"
663,2024-02-22,서문,쌀,20kg(1kg),"2,300"
664,2024-02-23,서문,쌀,20kg(1kg),"2,300"
665,2024-02-26,서문,쌀,20kg(1kg),"2,300"
666,2024-02-27,서문,쌀,20kg(1kg),"2,300"
667,2024-02-28,서문,쌀,20kg(1kg),"2,300"
668,2024-02-29,서문,쌀,20kg(1kg),"2,300"
669,2024-03-04,서문,쌀,20kg(1kg),"2,300"
670,2024-03-05,서문,쌀,20kg(1kg),"2,300"
671,2024-03-06,서문,쌀,20kg(1kg),"2,335"
672,2024-03-07,서문,쌀,20kg(1kg),"2,375"
673,2024-03-08,서문,쌀,20kg(1kg),"2,375"
674,2024-03-11,서문,쌀,20kg(1kg),"2,375"
675,2024-03-12,서문,쌀,20kg(1kg),"2,375"
676,2024-03-13,서문,쌀,20kg(1kg),"2,375"
677,2024-03-14,서문,쌀,20kg(1kg),"2,375"
678,2024-03-15,서문,쌀,20kg(1kg),"2,375"
679,2024-03-18,서문,쌀,20kg(1kg),"2,460"
680,2024-03-19,서문,쌀,20kg(1kg),"2,460"
681,2024-03-20,서문,쌀,20kg(1kg),"2,460"
682,2024-03-21,서문,쌀,20kg(1kg),"2,460"
683,2024-03-22,서문,쌀,20kg(1kg),"2,460"
684,2024-03-25,서문,쌀,20kg(1kg),"2,460"
685,2024-03-26,서문,쌀,20kg(1kg),"2,460"
686,2024-03-27,서문,쌀,20kg(1kg),"2,460"
687,2024-03-28,서문,쌀,20kg(1kg),"2,450"
688,2024-03-29,서문,쌀,20kg(1kg),"2,450"
689,2024-04-01,서문,쌀,20kg(1kg),"2,450"
690,2024-04-02,서문,쌀,20kg(1kg),"2,450"
691,2024-04-03,서문,쌀,20kg(1kg),"2,450"
692,2024-04-04,서문,쌀,20kg(1kg),"2,450"
693,2024-04-05,서문,쌀,20kg(1kg),"2,450"
694,2024-04-08,서문,쌀,20kg(1kg),"2,450"
695,2024-04-09,서문,쌀,20kg(1kg),"2,450"
696,2024-04-11,서문,쌀,20kg(1kg),"2,450"
697,2024-04-12,서문,쌀,20kg(1kg),"2,450"
698,2024-04-15,서문,쌀,20kg(1kg),"2,450"
699,2024-04-16,서문,쌀,20kg(1kg),"2,385"
700,2024-04-17,서문,쌀,20kg(1kg),"2,375"
701,2024-04-18,서문,쌀,20kg(1kg),"2,410"
702,2024-04-19,서문,쌀,20kg(1kg),"2,410"
703,2024-04-22,서문,쌀,20kg(1kg),"2,410"
704,2024-04-23,서문,쌀,20kg(1kg),"2,510"
705,2024-04-24,서문,쌀,20kg(1kg),"2,510"
706,2024-04-25,서문,쌀,20kg(1kg),"2,510"
707,2024-04-26,서문,쌀,20kg(1kg),"2,510"
708,2024-04-29,서문,쌀,20kg(1kg),"2,510"
709,2024-04-30,서문,쌀,20kg(1kg),"2,510"
710,2024-05-02,서문,쌀,20kg(1kg),"2,460"
711,2024-05-03,서문,쌀,20kg(1kg),"2,460"
712,2024-05-07,서문,쌀,20kg(1kg),"2,460"
713,2024-05-08,서문,쌀,20kg(1kg),"2,460"
714,2024-05-09,서문,쌀,20kg(1kg),"2,460"
715,2024-05-10,서문,쌀,20kg(1kg),"2,450"
716,2024-05-13,서문,쌀,20kg(1kg),"2,450"
717,2024-05-14,서문,쌀,20kg(1kg),"2,450"
718,2024-05-16,서문,쌀,20kg(1kg),"2,450"
719,2024-05-17,서문,쌀,20kg(1kg),"2,450"
720,2024-05-20,서문,쌀,20kg(1kg),"2,450"
721,2024-05-21,서문,쌀,20kg(1kg),"2,450"
722,2024-05-22,서문,쌀,20kg(1kg),"2,450"
723,2024-05-23,서문,쌀,20kg(1kg),"2,450"
724,2024-05-24,서문,쌀,20kg(1kg),"2,450"
725,2024-05-27,서문,쌀,20kg(1kg),"2,450"
726,2024-05-28,서문,쌀,20kg(1kg),"2,450"
727,2024-05-29,서문,쌀,20kg(1kg),"2,450"
728,2024-05-30,서문,쌀,20kg(1kg),"2,510"
729,2024-05-31,서문,쌀,20kg(1kg),"2,510"
