,date,marketname,itemname,kindname,price
1414,2024-03-18,가락도매,배추,월동(1kg),"1,500"
1415,2024-03-19,가락도매,배추,월동(1kg),"1,500"
1416,2024-03-20,가락도매,배추,월동(1kg),"1,460"
1417,2024-03-21,가락도매,배추,월동(1kg),"1,420"
1418,2024-03-22,가락도매,배추,월동(1kg),"1,460"
1419,2024-03-25,가락도매,배추,월동(1kg),"1,440"
1420,2024-03-26,가락도매,배추,월동(1kg),"1,420"
1421,2024-03-27,가락도매,배추,월동(1kg),"1,440"
1422,2024-03-28,가락도매,배추,월동(1kg),"1,400"
1423,2024-03-29,가락도매,배추,월동(1kg),"1,440"
1424,2024-04-01,가락도매,배추,월동(1kg),"1,480"
1425,2024-04-02,가락도매,배추,월동(1kg),"1,480"
1426,2024-04-03,가락도매,배추,월동(1kg),"1,520"
1427,2024-04-04,가락도매,배추,월동(1kg),"1,550"
1428,2024-04-05,가락도매,배추,월동(1kg),"1,590"
1429,2024-04-08,가락도매,배추,월동(1kg),"1,720"
1430,2024-04-09,가락도매,배추,월동(1kg),"1,780"
1431,2024-04-11,가락도매,배추,월동(1kg),"1,790"
1432,2024-04-12,가락도매,배추,월동(1kg),"1,850"
1433,2024-04-15,가락도매,배추,월동(1kg),"1,990"
1434,2024-04-16,가락도매,배추,월동(1kg),"2,050"
1435,2024-04-17,가락도매,배추,월동(1kg),"2,060"
1436,2024-04-18,가락도매,배추,월동(1kg),"2,100"
1437,2024-04-19,가락도매,배추,월동(1kg),"2,020"
1438,2024-04-22,가락도매,배추,월동(1kg),"2,020"
1439,2024-04-23,가락도매,배추,월동(1kg),"1,980"
1440,2024-04-24,가락도매,배추,월동(1kg),"2,040"
1441,2024-04-25,가락도매,배추,월동(1kg),"1,980"
1442,2024-04-26,가락도매,배추,월동(1kg),"1,980"
1443,2024-04-29,가락도매,배추,월동(1kg),"1,900"
1444,2024-04-30,가락도매,배추,월동(1kg),"1,900"
1445,2024-05-02,가락도매,배추,월동(1kg),"1,920"
1446,2024-05-03,가락도매,배추,월동(1kg),"1,940"
715,2024-05-07,가락도매,배추,봄(1kg),"1,430"
716,2024-05-08,가락도매,배추,봄(1kg),"1,430"
717,2024-05-09,가락도매,배추,봄(1kg),"1,460"
718,2024-05-10,가락도매,배추,봄(1kg),"1,560"
719,2024-05-13,가락도매,배추,봄(1kg),"1,510"
720,2024-05-14,가락도매,배추,봄(1kg),"1,510"
721,2024-05-16,가락도매,배추,봄(1kg),"1,420"
722,2024-05-17,가락도매,배추,봄(1kg),"1,450"
723,2024-05-20,가락도매,배추,봄(1kg),"1,150"
724,2024-05-21,가락도매,배추,봄(1kg),"1,000"
725,2024-05-22,가락도매,배추,봄(1kg),"1,040"
726,2024-05-23,가락도매,배추,봄(1kg),890
727,2024-05-24,가락도매,배추,봄(1kg),890
728,2024-05-27,가락도매,배추,봄(1kg),770
729,2024-05-28,가락도매,배추,봄(1kg),770
730,2024-05-29,가락도매,배추,봄(1kg),960
731,2024-05-30,가락도매,배추,봄(1kg),900
732,2024-05-31,가락도매,배추,봄(1kg),870
