,date,marketname,itemname,kindname,price
460,2023-08-24,가락도매,고등어,생선(1kg),"5,430"
461,2023-08-25,가락도매,고등어,생선(1kg),"6,000"
462,2023-08-28,가락도매,고등어,생선(1kg),"6,660"
463,2023-08-29,가락도매,고등어,생선(1kg),"6,660"
464,2023-08-30,가락도매,고등어,생선(1kg),"6,660"
465,2023-08-31,가락도매,고등어,생선(1kg),"6,660"
466,2023-09-01,가락도매,고등어,생선(1kg),"6,620"
467,2023-09-04,가락도매,고등어,생선(1kg),"6,620"
468,2023-09-05,가락도매,고등어,생선(1kg),"6,620"
469,2023-09-06,가락도매,고등어,생선(1kg),"8,600"
470,2023-09-07,가락도매,고등어,생선(1kg),"6,870"
471,2023-09-08,가락도매,고등어,생선(1kg),"6,870"
472,2023-09-11,가락도매,고등어,생선(1kg),"6,250"
473,2023-09-12,가락도매,고등어,생선(1kg),"6,250"
474,2023-09-13,가락도매,고등어,생선(1kg),"6,000"
475,2023-09-14,가락도매,고등어,생선(1kg),"5,500"
476,2023-09-15,가락도매,고등어,생선(1kg),"5,500"
477,2023-09-18,가락도매,고등어,생선(1kg),"6,000"
478,2023-09-19,가락도매,고등어,생선(1kg),"6,000"
479,2023-09-20,가락도매,고등어,생선(1kg),"5,400"
480,2023-09-21,가락도매,고등어,생선(1kg),"5,400"
481,2023-09-22,가락도매,고등어,생선(1kg),"5,400"
482,2023-09-23,가락도매,고등어,생선(1kg),"5,400"
483,2023-09-25,가락도매,고등어,생선(1kg),"5,600"
484,2023-09-26,가락도매,고등어,생선(1kg),"5,870"
485,2023-09-27,가락도매,고등어,생선(1kg),"5,870"
486,2023-10-04,가락도매,고등어,생선(1kg),"5,650"
487,2023-10-05,가락도매,고등어,생선(1kg),"5,650"
488,2023-10-06,가락도매,고등어,생선(1kg),"5,650"
489,2023-10-10,가락도매,고등어,생선(1kg),"5,650"
490,2023-10-11,가락도매,고등어,생선(1kg),"5,650"
491,2023-10-12,가락도매,고등어,생선(1kg),"5,550"
492,2023-10-13,가락도매,고등어,생선(1kg),"5,520"
493,2023-10-16,가락도매,고등어,생선(1kg),"5,520"
494,2023-10-17,가락도매,고등어,생선(1kg),"5,600"
495,2023-10-18,가락도매,고등어,생선(1kg),"5,520"
496,2023-10-19,가락도매,고등어,생선(1kg),"5,900"
497,2023-10-20,가락도매,고등어,생선(1kg),"5,900"
498,2023-10-23,가락도매,고등어,생선(1kg),"5,500"
499,2023-10-24,가락도매,고등어,생선(1kg),"5,500"
500,2023-10-25,가락도매,고등어,생선(1kg),"5,500"
501,2023-10-26,가락도매,고등어,생선(1kg),"5,500"
502,2023-10-27,가락도매,고등어,생선(1kg),"5,500"
503,2023-10-30,가락도매,고등어,생선(1kg),"5,500"
504,2023-10-31,가락도매,고등어,생선(1kg),"5,500"
505,2023-11-01,가락도매,고등어,생선(1kg),"5,500"
506,2023-11-02,가락도매,고등어,생선(1kg),"5,500"
507,2023-11-03,가락도매,고등어,생선(1kg),"5,500"
508,2023-11-06,가락도매,고등어,생선(1kg),"5,500"
509,2023-11-07,가락도매,고등어,생선(1kg),"5,500"
510,2023-11-08,가락도매,고등어,생선(1kg),"6,000"
511,2023-11-09,가락도매,고등어,생선(1kg),"6,150"
512,2023-11-10,가락도매,고등어,생선(1kg),"6,150"
513,2023-11-13,가락도매,고등어,생선(1kg),"6,150"
514,2023-11-14,가락도매,고등어,생선(1kg),"6,100"
515,2023-11-15,가락도매,고등어,생선(1kg),"6,100"
516,2023-11-16,가락도매,고등어,생선(1kg),"6,170"
517,2023-11-17,가락도매,고등어,생선(1kg),"6,050"
518,2023-11-20,가락도매,고등어,생선(1kg),"7,000"
519,2023-11-21,가락도매,고등어,생선(1kg),"7,000"
520,2023-11-22,가락도매,고등어,생선(1kg),"7,000"
521,2023-11-23,가락도매,고등어,생선(1kg),"7,000"
522,2023-11-24,가락도매,고등어,생선(1kg),"7,450"
523,2023-11-27,가락도매,고등어,생선(1kg),"7,450"
524,2023-11-28,가락도매,고등어,생선(1kg),"7,450"
525,2023-11-29,가락도매,고등어,생선(1kg),"7,500"
526,2023-11-30,가락도매,고등어,생선(1kg),"7,500"
527,2023-12-04,가락도매,고등어,생선(1kg),"7,500"
528,2023-12-05,가락도매,고등어,생선(1kg),"7,500"
529,2023-12-06,가락도매,고등어,생선(1kg),"7,500"
530,2023-12-07,가락도매,고등어,생선(1kg),"7,500"
531,2023-12-08,가락도매,고등어,생선(1kg),"7,900"
532,2023-12-11,가락도매,고등어,생선(1kg),"7,400"
533,2023-12-12,가락도매,고등어,생선(1kg),"7,500"
534,2023-12-13,가락도매,고등어,생선(1kg),"7,500"
535,2023-12-14,가락도매,고등어,생선(1kg),"7,500"
536,2023-12-15,가락도매,고등어,생선(1kg),"7,500"
537,2023-12-18,가락도매,고등어,생선(1kg),"7,500"
538,2023-12-19,가락도매,고등어,생선(1kg),"7,500"
539,2023-12-20,가락도매,고등어,생선(1kg),"7,500"
540,2023-12-21,가락도매,고등어,생선(1kg),"7,500"
541,2023-12-22,가락도매,고등어,생선(1kg),"7,500"
542,2023-12-26,가락도매,고등어,생선(1kg),"7,500"
543,2023-12-27,가락도매,고등어,생선(1kg),"8,000"
544,2023-12-28,가락도매,고등어,생선(1kg),"8,000"
545,2023-12-29,가락도매,고등어,생선(1kg),"8,000"
546,2024-01-02,가락도매,고등어,생선(1kg),"8,000"
547,2024-01-03,가락도매,고등어,생선(1kg),"8,000"
548,2024-01-04,가락도매,고등어,생선(1kg),"8,000"
549,2024-01-05,가락도매,고등어,생선(1kg),"8,000"
550,2024-01-08,가락도매,고등어,생선(1kg),"8,000"
551,2024-01-09,가락도매,고등어,생선(1kg),"7,720"
552,2024-01-10,가락도매,고등어,생선(1kg),"7,720"
553,2024-01-11,가락도매,고등어,생선(1kg),"7,250"
554,2024-01-12,가락도매,고등어,생선(1kg),"7,250"
555,2024-01-15,가락도매,고등어,생선(1kg),"7,250"
556,2024-01-16,가락도매,고등어,생선(1kg),"7,270"
557,2024-01-17,가락도매,고등어,생선(1kg),"7,300"
558,2024-01-18,가락도매,고등어,생선(1kg),"7,300"
559,2024-01-19,가락도매,고등어,생선(1kg),"7,300"
560,2024-01-22,가락도매,고등어,생선(1kg),"7,300"
561,2024-01-23,가락도매,고등어,생선(1kg),"7,300"
562,2024-01-24,가락도매,고등어,생선(1kg),"7,300"
563,2024-01-25,가락도매,고등어,생선(1kg),"7,300"
564,2024-01-26,가락도매,고등어,생선(1kg),"7,300"
565,2024-01-29,가락도매,고등어,생선(1kg),"7,300"
566,2024-01-30,가락도매,고등어,생선(1kg),"7,300"
567,2024-01-31,가락도매,고등어,생선(1kg),"7,300"
568,2024-02-01,가락도매,고등어,생선(1kg),"7,400"
569,2024-02-02,가락도매,고등어,생선(1kg),"7,600"
570,2024-02-05,가락도매,고등어,생선(1kg),"7,600"
571,2024-02-06,가락도매,고등어,생선(1kg),"8,460"
572,2024-02-07,가락도매,고등어,생선(1kg),"8,460"
573,2024-02-08,가락도매,고등어,생선(1kg),"8,660"
574,2024-02-13,가락도매,고등어,생선(1kg),"8,330"
575,2024-02-14,가락도매,고등어,생선(1kg),"8,330"
576,2024-02-15,가락도매,고등어,생선(1kg),"8,330"
577,2024-02-16,가락도매,고등어,생선(1kg),"8,000"
578,2024-02-19,가락도매,고등어,생선(1kg),"7,600"
579,2024-02-20,가락도매,고등어,생선(1kg),"8,000"
580,2024-02-21,가락도매,고등어,생선(1kg),"8,000"
581,2024-02-22,가락도매,고등어,생선(1kg),"8,000"
582,2024-02-23,가락도매,고등어,생선(1kg),"8,000"
583,2024-02-26,가락도매,고등어,생선(1kg),"8,000"
584,2024-02-27,가락도매,고등어,생선(1kg),"8,000"
585,2024-02-28,가락도매,고등어,생선(1kg),"8,000"
586,2024-02-29,가락도매,고등어,생선(1kg),"8,000"
587,2024-03-04,가락도매,고등어,생선(1kg),"8,000"
588,2024-03-05,가락도매,고등어,생선(1kg),"8,660"
589,2024-03-06,가락도매,고등어,생선(1kg),"8,000"
590,2024-03-07,가락도매,고등어,생선(1kg),"7,330"
591,2024-03-08,가락도매,고등어,생선(1kg),"7,660"
592,2024-03-11,가락도매,고등어,생선(1kg),"7,660"
593,2024-03-12,가락도매,고등어,생선(1kg),"7,330"
594,2024-03-13,가락도매,고등어,생선(1kg),"6,330"
595,2024-03-14,가락도매,고등어,생선(1kg),"6,000"
596,2024-03-15,가락도매,고등어,생선(1kg),"5,660"
597,2024-03-18,가락도매,고등어,생선(1kg),"4,160"
598,2024-03-19,가락도매,고등어,생선(1kg),"4,160"
599,2024-03-20,가락도매,고등어,생선(1kg),"4,160"
600,2024-03-21,가락도매,고등어,생선(1kg),"4,330"
601,2024-03-22,가락도매,고등어,생선(1kg),"4,400"
602,2024-03-25,가락도매,고등어,생선(1kg),"4,130"
603,2024-03-26,가락도매,고등어,생선(1kg),"4,130"
604,2024-03-27,가락도매,고등어,생선(1kg),"3,730"
605,2024-03-28,가락도매,고등어,생선(1kg),"3,730"
606,2024-03-29,가락도매,고등어,생선(1kg),"3,730"
607,2024-04-01,가락도매,고등어,생선(1kg),"3,900"
608,2024-04-02,가락도매,고등어,생선(1kg),"2,830"
609,2024-04-03,가락도매,고등어,생선(1kg),"2,260"
610,2024-04-04,가락도매,고등어,생선(1kg),"2,260"
611,2024-04-05,가락도매,고등어,생선(1kg),"2,160"
612,2024-04-08,가락도매,고등어,생선(1kg),"2,500"
613,2024-04-09,가락도매,고등어,생선(1kg),"2,300"
614,2024-04-11,가락도매,고등어,생선(1kg),"2,160"
615,2024-04-12,가락도매,고등어,생선(1kg),"2,160"
616,2024-04-15,가락도매,고등어,생선(1kg),"2,330"
617,2024-04-16,가락도매,고등어,생선(1kg),"2,160"
618,2024-04-17,가락도매,고등어,생선(1kg),"2,160"
619,2024-04-18,가락도매,고등어,생선(1kg),"2,160"
620,2024-04-19,가락도매,고등어,생선(1kg),"2,160"
621,2024-04-22,가락도매,고등어,생선(1kg),"2,230"
622,2024-04-23,가락도매,고등어,생선(1kg),"2,360"
623,2024-04-24,가락도매,고등어,생선(1kg),"2,360"
624,2024-04-25,가락도매,고등어,생선(1kg),"2,360"
625,2024-04-26,가락도매,고등어,생선(1kg),"2,360"
626,2024-05-30,가락도매,고등어,생선(1kg),"4,360"
627,2024-05-31,가락도매,고등어,생선(1kg),"4,360"
