,date,marketname,itemname,kindname,price
529,2023-08-23,양곡도매,쌀,20kg(1kg),"2,515"
530,2023-08-24,양곡도매,쌀,20kg(1kg),"2,515"
531,2023-08-25,양곡도매,쌀,20kg(1kg),"2,515"
532,2023-08-28,양곡도매,쌀,20kg(1kg),"2,505"
533,2023-08-29,양곡도매,쌀,20kg(1kg),"2,505"
534,2023-08-30,양곡도매,쌀,20kg(1kg),"2,505"
535,2023-08-31,양곡도매,쌀,20kg(1kg),"2,505"
536,2023-09-01,양곡도매,쌀,20kg(1kg),"2,505"
537,2023-09-04,양곡도매,쌀,20kg(1kg),"2,505"
538,2023-09-05,양곡도매,쌀,20kg(1kg),"2,505"
539,2023-09-06,양곡도매,쌀,20kg(1kg),"2,505"
540,2023-09-07,양곡도매,쌀,20kg(1kg),"2,505"
541,2023-09-08,양곡도매,쌀,20kg(1kg),"2,505"
542,2023-09-11,양곡도매,쌀,20kg(1kg),"2,505"
543,2023-09-12,양곡도매,쌀,20kg(1kg),"2,505"
544,2023-09-13,양곡도매,쌀,20kg(1kg),"2,505"
545,2023-09-14,양곡도매,쌀,20kg(1kg),"2,505"
546,2023-09-15,양곡도매,쌀,20kg(1kg),"2,505"
547,2023-09-18,양곡도매,쌀,20kg(1kg),"2,505"
548,2023-09-19,양곡도매,쌀,20kg(1kg),"2,530"
549,2023-09-20,양곡도매,쌀,20kg(1kg),"2,530"
550,2023-09-21,양곡도매,쌀,20kg(1kg),"2,530"
551,2023-09-22,양곡도매,쌀,20kg(1kg),"2,530"
552,2023-09-25,양곡도매,쌀,20kg(1kg),"2,530"
553,2023-10-13,양곡도매,쌀,20kg(1kg),"2,900"
554,2023-10-16,양곡도매,쌀,20kg(1kg),"2,900"
555,2023-10-17,양곡도매,쌀,20kg(1kg),"2,900"
556,2023-10-18,양곡도매,쌀,20kg(1kg),"2,900"
557,2023-10-19,양곡도매,쌀,20kg(1kg),"2,900"
558,2023-10-20,양곡도매,쌀,20kg(1kg),"2,800"
559,2023-10-23,양곡도매,쌀,20kg(1kg),"2,800"
560,2023-10-24,양곡도매,쌀,20kg(1kg),"2,800"
561,2023-10-25,양곡도매,쌀,20kg(1kg),"2,800"
562,2023-10-26,양곡도매,쌀,20kg(1kg),"2,600"
563,2023-10-27,양곡도매,쌀,20kg(1kg),"2,600"
564,2023-10-30,양곡도매,쌀,20kg(1kg),"2,600"
565,2023-10-31,양곡도매,쌀,20kg(1kg),"2,600"
566,2023-11-01,양곡도매,쌀,20kg(1kg),"2,600"
567,2023-11-02,양곡도매,쌀,20kg(1kg),"2,530"
568,2023-11-03,양곡도매,쌀,20kg(1kg),"2,530"
569,2023-11-06,양곡도매,쌀,20kg(1kg),"2,530"
570,2023-11-07,양곡도매,쌀,20kg(1kg),"2,530"
571,2023-11-08,양곡도매,쌀,20kg(1kg),"2,530"
572,2023-11-09,양곡도매,쌀,20kg(1kg),"2,530"
573,2023-11-10,양곡도매,쌀,20kg(1kg),"2,530"
574,2023-11-13,양곡도매,쌀,20kg(1kg),"2,530"
575,2023-11-14,양곡도매,쌀,20kg(1kg),"2,530"
576,2023-11-15,양곡도매,쌀,20kg(1kg),"2,530"
577,2023-11-16,양곡도매,쌀,20kg(1kg),"2,530"
578,2023-11-17,양곡도매,쌀,20kg(1kg),"2,530"
579,2023-11-20,양곡도매,쌀,20kg(1kg),"2,530"
580,2023-11-21,양곡도매,쌀,20kg(1kg),"2,530"
581,2023-11-22,양곡도매,쌀,20kg(1kg),"2,530"
582,2023-11-23,양곡도매,쌀,20kg(1kg),"2,470"
583,2023-11-24,양곡도매,쌀,20kg(1kg),"2,470"
584,2023-11-27,양곡도매,쌀,20kg(1kg),"2,470"
585,2023-11-28,양곡도매,쌀,20kg(1kg),"2,470"
586,2023-11-29,양곡도매,쌀,20kg(1kg),"2,470"
587,2023-11-30,양곡도매,쌀,20kg(1kg),"2,470"
588,2023-12-04,양곡도매,쌀,20kg(1kg),"2,470"
589,2023-12-05,양곡도매,쌀,20kg(1kg),"2,470"
590,2023-12-06,양곡도매,쌀,20kg(1kg),"2,470"
591,2023-12-07,양곡도매,쌀,20kg(1kg),"2,460"
592,2023-12-08,양곡도매,쌀,20kg(1kg),"2,460"
593,2023-12-11,양곡도매,쌀,20kg(1kg),"2,460"
594,2023-12-12,양곡도매,쌀,20kg(1kg),"2,460"
595,2023-12-13,양곡도매,쌀,20kg(1kg),"2,460"
596,2023-12-14,양곡도매,쌀,20kg(1kg),"2,460"
597,2023-12-15,양곡도매,쌀,20kg(1kg),"2,460"
598,2023-12-18,양곡도매,쌀,20kg(1kg),"2,460"
599,2023-12-19,양곡도매,쌀,20kg(1kg),"2,460"
600,2023-12-20,양곡도매,쌀,20kg(1kg),"2,460"
601,2023-12-21,양곡도매,쌀,20kg(1kg),"2,460"
602,2023-12-22,양곡도매,쌀,20kg(1kg),"2,460"
603,2023-12-26,양곡도매,쌀,20kg(1kg),"2,460"
604,2023-12-27,양곡도매,쌀,20kg(1kg),"2,460"
605,2023-12-28,양곡도매,쌀,20kg(1kg),"2,460"
606,2023-12-29,양곡도매,쌀,20kg(1kg),"2,460"
607,2024-01-02,양곡도매,쌀,20kg(1kg),"2,460"
608,2024-01-03,양곡도매,쌀,20kg(1kg),"2,460"
609,2024-01-04,양곡도매,쌀,20kg(1kg),"2,460"
610,2024-01-05,양곡도매,쌀,20kg(1kg),"2,460"
611,2024-01-08,양곡도매,쌀,20kg(1kg),"2,440"
612,2024-01-09,양곡도매,쌀,20kg(1kg),"2,440"
613,2024-01-10,양곡도매,쌀,20kg(1kg),"2,440"
614,2024-01-11,양곡도매,쌀,20kg(1kg),"2,440"
615,2024-01-12,양곡도매,쌀,20kg(1kg),"2,440"
616,2024-01-15,양곡도매,쌀,20kg(1kg),"2,440"
617,2024-01-16,양곡도매,쌀,20kg(1kg),"2,440"
618,2024-01-17,양곡도매,쌀,20kg(1kg),"2,440"
619,2024-01-18,양곡도매,쌀,20kg(1kg),"2,440"
620,2024-01-19,양곡도매,쌀,20kg(1kg),"2,440"
621,2024-01-22,양곡도매,쌀,20kg(1kg),"2,440"
622,2024-01-23,양곡도매,쌀,20kg(1kg),"2,440"
623,2024-01-24,양곡도매,쌀,20kg(1kg),"2,440"
624,2024-01-25,양곡도매,쌀,20kg(1kg),"2,440"
625,2024-01-26,양곡도매,쌀,20kg(1kg),"2,440"
626,2024-01-29,양곡도매,쌀,20kg(1kg),"2,440"
627,2024-01-30,양곡도매,쌀,20kg(1kg),"2,440"
628,2024-01-31,양곡도매,쌀,20kg(1kg),"2,440"
629,2024-02-01,양곡도매,쌀,20kg(1kg),"2,440"
630,2024-02-02,양곡도매,쌀,20kg(1kg),"2,440"
631,2024-02-05,양곡도매,쌀,20kg(1kg),"2,440"
632,2024-02-06,양곡도매,쌀,20kg(1kg),"2,480"
633,2024-02-07,양곡도매,쌀,20kg(1kg),"2,500"
634,2024-02-08,양곡도매,쌀,20kg(1kg),"2,500"
635,2024-02-13,양곡도매,쌀,20kg(1kg),"2,500"
636,2024-02-14,양곡도매,쌀,20kg(1kg),"2,500"
637,2024-02-15,양곡도매,쌀,20kg(1kg),"2,500"
638,2024-02-16,양곡도매,쌀,20kg(1kg),"2,500"
639,2024-02-19,양곡도매,쌀,20kg(1kg),"2,500"
640,2024-02-20,양곡도매,쌀,20kg(1kg),"2,500"
641,2024-02-21,양곡도매,쌀,20kg(1kg),"2,500"
642,2024-02-22,양곡도매,쌀,20kg(1kg),"2,500"
643,2024-02-23,양곡도매,쌀,20kg(1kg),"2,500"
644,2024-02-26,양곡도매,쌀,20kg(1kg),"2,500"
645,2024-02-27,양곡도매,쌀,20kg(1kg),"2,500"
646,2024-02-28,양곡도매,쌀,20kg(1kg),"2,500"
647,2024-02-29,양곡도매,쌀,20kg(1kg),"2,500"
648,2024-03-04,양곡도매,쌀,20kg(1kg),"2,500"
649,2024-03-05,양곡도매,쌀,20kg(1kg),"2,500"
650,2024-03-06,양곡도매,쌀,20kg(1kg),"2,500"
651,2024-03-07,양곡도매,쌀,20kg(1kg),"2,500"
652,2024-03-08,양곡도매,쌀,20kg(1kg),"2,500"
653,2024-03-11,양곡도매,쌀,20kg(1kg),"2,500"
654,2024-03-12,양곡도매,쌀,20kg(1kg),"2,500"
655,2024-03-13,양곡도매,쌀,20kg(1kg),"2,500"
656,2024-03-14,양곡도매,쌀,20kg(1kg),"2,500"
657,2024-03-15,양곡도매,쌀,20kg(1kg),"2,500"
658,2024-03-18,양곡도매,쌀,20kg(1kg),"2,500"
659,2024-03-19,양곡도매,쌀,20kg(1kg),"2,500"
660,2024-03-20,양곡도매,쌀,20kg(1kg),"2,500"
661,2024-03-21,양곡도매,쌀,20kg(1kg),"2,500"
662,2024-03-22,양곡도매,쌀,20kg(1kg),"2,500"
663,2024-03-25,양곡도매,쌀,20kg(1kg),"2,490"
664,2024-03-26,양곡도매,쌀,20kg(1kg),"2,490"
665,2024-03-27,양곡도매,쌀,20kg(1kg),"2,490"
666,2024-03-28,양곡도매,쌀,20kg(1kg),"2,490"
667,2024-03-29,양곡도매,쌀,20kg(1kg),"2,490"
668,2024-04-01,양곡도매,쌀,20kg(1kg),"2,490"
669,2024-04-02,양곡도매,쌀,20kg(1kg),"2,490"
670,2024-04-03,양곡도매,쌀,20kg(1kg),"2,490"
671,2024-04-04,양곡도매,쌀,20kg(1kg),"2,490"
672,2024-04-05,양곡도매,쌀,20kg(1kg),"2,490"
673,2024-04-08,양곡도매,쌀,20kg(1kg),"2,490"
674,2024-04-09,양곡도매,쌀,20kg(1kg),"2,490"
675,2024-04-11,양곡도매,쌀,20kg(1kg),"2,490"
676,2024-04-12,양곡도매,쌀,20kg(1kg),"2,490"
677,2024-04-15,양곡도매,쌀,20kg(1kg),"2,490"
678,2024-04-16,양곡도매,쌀,20kg(1kg),"2,490"
679,2024-04-17,양곡도매,쌀,20kg(1kg),"2,490"
680,2024-04-18,양곡도매,쌀,20kg(1kg),"2,490"
681,2024-04-19,양곡도매,쌀,20kg(1kg),"2,490"
682,2024-04-22,양곡도매,쌀,20kg(1kg),"2,490"
683,2024-04-23,양곡도매,쌀,20kg(1kg),"2,490"
684,2024-04-24,양곡도매,쌀,20kg(1kg),"2,490"
685,2024-04-25,양곡도매,쌀,20kg(1kg),"2,490"
686,2024-04-26,양곡도매,쌀,20kg(1kg),"2,490"
687,2024-04-29,양곡도매,쌀,20kg(1kg),"2,490"
688,2024-04-30,양곡도매,쌀,20kg(1kg),"2,490"
689,2024-05-02,양곡도매,쌀,20kg(1kg),"2,490"
690,2024-05-03,양곡도매,쌀,20kg(1kg),"2,490"
691,2024-05-07,양곡도매,쌀,20kg(1kg),"2,490"
692,2024-05-08,양곡도매,쌀,20kg(1kg),"2,490"
693,2024-05-09,양곡도매,쌀,20kg(1kg),"2,490"
694,2024-05-10,양곡도매,쌀,20kg(1kg),"2,490"
695,2024-05-13,양곡도매,쌀,20kg(1kg),"2,490"
696,2024-05-14,양곡도매,쌀,20kg(1kg),"2,490"
697,2024-05-16,양곡도매,쌀,20kg(1kg),"2,490"
698,2024-05-17,양곡도매,쌀,20kg(1kg),"2,490"
699,2024-05-20,양곡도매,쌀,20kg(1kg),"2,490"
700,2024-05-21,양곡도매,쌀,20kg(1kg),"2,490"
701,2024-05-22,양곡도매,쌀,20kg(1kg),"2,490"
702,2024-05-23,양곡도매,쌀,20kg(1kg),"2,490"
703,2024-05-24,양곡도매,쌀,20kg(1kg),"2,490"
704,2024-05-27,양곡도매,쌀,20kg(1kg),"2,470"
705,2024-05-28,양곡도매,쌀,20kg(1kg),"2,470"
706,2024-05-29,양곡도매,쌀,20kg(1kg),"2,470"
707,2024-05-30,양곡도매,쌀,20kg(1kg),"2,470"
708,2024-05-31,양곡도매,쌀,20kg(1kg),"2,470"
