,date,marketname,itemname,kindname,price
518,2024-01-11,가락도매,사과,후지(1kg),"9,340"
519,2024-01-12,가락도매,사과,후지(1kg),"9,340"
520,2024-01-15,가락도매,사과,후지(1kg),"9,340"
521,2024-01-16,가락도매,사과,후지(1kg),"9,340"
522,2024-01-17,가락도매,사과,후지(1kg),"9,640"
523,2024-01-18,가락도매,사과,후지(1kg),"9,680"
524,2024-01-19,가락도매,사과,후지(1kg),"9,680"
525,2024-01-22,가락도매,사과,후지(1kg),"9,680"
526,2024-01-23,가락도매,사과,후지(1kg),"9,800"
527,2024-01-24,가락도매,사과,후지(1kg),"9,800"
528,2024-01-25,가락도매,사과,후지(1kg),"10,000"
529,2024-01-26,가락도매,사과,후지(1kg),"10,000"
530,2024-01-29,가락도매,사과,후지(1kg),"11,600"
531,2024-01-30,가락도매,사과,후지(1kg),"11,600"
532,2024-01-31,가락도매,사과,후지(1kg),"11,600"
533,2024-02-01,가락도매,사과,후지(1kg),"11,600"
534,2024-02-02,가락도매,사과,후지(1kg),"11,600"
535,2024-02-05,가락도매,사과,후지(1kg),"11,900"
536,2024-02-06,가락도매,사과,후지(1kg),"12,100"
537,2024-02-07,가락도매,사과,후지(1kg),"11,600"
538,2024-02-08,가락도매,사과,후지(1kg),"9,800"
539,2024-02-13,가락도매,사과,후지(1kg),"9,800"
540,2024-02-14,가락도매,사과,후지(1kg),"9,800"
541,2024-02-15,가락도매,사과,후지(1kg),"9,800"
542,2024-02-16,가락도매,사과,후지(1kg),"10,200"
543,2024-02-19,가락도매,사과,후지(1kg),"10,000"
544,2024-02-20,가락도매,사과,후지(1kg),"10,000"
545,2024-02-21,가락도매,사과,후지(1kg),"10,200"
546,2024-02-22,가락도매,사과,후지(1kg),"10,200"
547,2024-02-23,가락도매,사과,후지(1kg),"9,600"
548,2024-02-26,가락도매,사과,후지(1kg),"9,600"
549,2024-02-27,가락도매,사과,후지(1kg),"9,600"
550,2024-02-28,가락도매,사과,후지(1kg),"9,600"
551,2024-02-29,가락도매,사과,후지(1kg),"9,600"
552,2024-03-04,가락도매,사과,후지(1kg),"9,600"
553,2024-03-05,가락도매,사과,후지(1kg),"9,600"
554,2024-03-06,가락도매,사과,후지(1kg),"9,800"
555,2024-03-07,가락도매,사과,후지(1kg),"9,800"
556,2024-03-08,가락도매,사과,후지(1kg),"9,800"
557,2024-03-11,가락도매,사과,후지(1kg),"10,100"
558,2024-03-12,가락도매,사과,후지(1kg),"10,100"
559,2024-03-13,가락도매,사과,후지(1kg),"10,000"
560,2024-03-14,가락도매,사과,후지(1kg),"9,600"
561,2024-03-15,가락도매,사과,후지(1kg),"9,800"
562,2024-03-18,가락도매,사과,후지(1kg),"10,100"
563,2024-03-19,가락도매,사과,후지(1kg),"10,100"
564,2024-03-20,가락도매,사과,후지(1kg),"10,100"
565,2024-03-21,가락도매,사과,후지(1kg),"10,100"
566,2024-03-22,가락도매,사과,후지(1kg),"10,100"
567,2024-03-25,가락도매,사과,후지(1kg),"10,200"
568,2024-03-26,가락도매,사과,후지(1kg),"10,200"
569,2024-03-27,가락도매,사과,후지(1kg),"10,600"
570,2024-03-28,가락도매,사과,후지(1kg),"10,600"
571,2024-03-29,가락도매,사과,후지(1kg),"10,600"
572,2024-04-01,가락도매,사과,후지(1kg),"10,600"
573,2024-04-02,가락도매,사과,후지(1kg),"10,600"
574,2024-04-03,가락도매,사과,후지(1kg),"10,600"
575,2024-04-04,가락도매,사과,후지(1kg),"10,600"
576,2024-04-05,가락도매,사과,후지(1kg),"10,600"
577,2024-04-08,가락도매,사과,후지(1kg),"9,200"
578,2024-04-09,가락도매,사과,후지(1kg),"9,200"
579,2024-04-11,가락도매,사과,후지(1kg),"9,000"
580,2024-04-12,가락도매,사과,후지(1kg),"9,200"
581,2024-04-15,가락도매,사과,후지(1kg),"12,000"
582,2024-04-16,가락도매,사과,후지(1kg),"12,000"
583,2024-04-17,가락도매,사과,후지(1kg),"12,000"
584,2024-04-18,가락도매,사과,후지(1kg),"12,000"
585,2024-04-19,가락도매,사과,후지(1kg),"12,000"
586,2024-04-22,가락도매,사과,후지(1kg),"12,000"
587,2024-04-23,가락도매,사과,후지(1kg),"12,200"
588,2024-04-24,가락도매,사과,후지(1kg),"12,200"
589,2024-04-25,가락도매,사과,후지(1kg),"12,600"
590,2024-04-26,가락도매,사과,후지(1kg),"12,600"
591,2024-04-29,가락도매,사과,후지(1kg),"12,600"
592,2024-04-30,가락도매,사과,후지(1kg),"12,600"
593,2024-05-02,가락도매,사과,후지(1kg),"12,600"
594,2024-05-03,가락도매,사과,후지(1kg),"12,600"
595,2024-05-07,가락도매,사과,후지(1kg),"12,400"
596,2024-05-08,가락도매,사과,후지(1kg),"12,400"
597,2024-05-09,가락도매,사과,후지(1kg),"12,400"
598,2024-05-10,가락도매,사과,후지(1kg),"12,400"
599,2024-05-13,가락도매,사과,후지(1kg),"12,400"
600,2024-05-14,가락도매,사과,후지(1kg),"12,400"
601,2024-05-16,가락도매,사과,후지(1kg),"12,400"
602,2024-05-17,가락도매,사과,후지(1kg),"11,800"
603,2024-05-20,가락도매,사과,후지(1kg),"11,800"
604,2024-05-21,가락도매,사과,후지(1kg),"10,800"
605,2024-05-22,가락도매,사과,후지(1kg),"10,800"
606,2024-05-23,가락도매,사과,후지(1kg),"10,800"
607,2024-05-24,가락도매,사과,후지(1kg),"10,800"
608,2024-05-27,가락도매,사과,후지(1kg),"10,800"
609,2024-05-28,가락도매,사과,후지(1kg),"10,800"
610,2024-05-29,가락도매,사과,후지(1kg),"10,800"
611,2024-05-30,가락도매,사과,후지(1kg),"10,800"
612,2024-05-31,가락도매,사과,후지(1kg),"10,800"
