,date,marketname,itemname,kindname,price
571,2023-10-13,부전,쌀,20kg(1kg),"2,830"
572,2023-10-16,부전,쌀,20kg(1kg),"2,820"
573,2023-10-17,부전,쌀,20kg(1kg),"2,800"
574,2023-10-18,부전,쌀,20kg(1kg),"2,800"
575,2023-10-19,부전,쌀,20kg(1kg),"2,800"
576,2023-10-20,부전,쌀,20kg(1kg),"2,790"
577,2023-10-23,부전,쌀,20kg(1kg),"2,680"
578,2023-10-24,부전,쌀,20kg(1kg),"2,680"
579,2023-10-25,부전,쌀,20kg(1kg),"2,680"
580,2023-10-26,부전,쌀,20kg(1kg),"2,680"
581,2023-10-27,부전,쌀,20kg(1kg),"2,680"
582,2023-10-30,부전,쌀,20kg(1kg),"2,680"
583,2023-10-31,부전,쌀,20kg(1kg),"2,680"
584,2023-11-01,부전,쌀,20kg(1kg),"2,660"
585,2023-11-02,부전,쌀,20kg(1kg),"2,640"
586,2023-11-03,부전,쌀,20kg(1kg),"2,640"
587,2023-11-06,부전,쌀,20kg(1kg),"2,620"
588,2023-11-07,부전,쌀,20kg(1kg),"2,580"
589,2023-11-08,부전,쌀,20kg(1kg),"2,580"
590,2023-11-09,부전,쌀,20kg(1kg),"2,580"
591,2023-11-10,부전,쌀,20kg(1kg),"2,580"
592,2023-11-13,부전,쌀,20kg(1kg),"2,580"
593,2023-11-14,부전,쌀,20kg(1kg),"2,580"
594,2023-11-15,부전,쌀,20kg(1kg),"2,580"
595,2023-11-16,부전,쌀,20kg(1kg),"2,580"
596,2023-11-17,부전,쌀,20kg(1kg),"2,580"
597,2023-11-20,부전,쌀,20kg(1kg),"2,580"
598,2023-11-21,부전,쌀,20kg(1kg),"2,580"
599,2023-11-22,부전,쌀,20kg(1kg),"2,580"
600,2023-11-23,부전,쌀,20kg(1kg),"2,580"
601,2023-11-24,부전,쌀,20kg(1kg),"2,580"
602,2023-11-27,부전,쌀,20kg(1kg),"2,580"
603,2023-11-28,부전,쌀,20kg(1kg),"2,580"
604,2023-11-29,부전,쌀,20kg(1kg),"2,580"
605,2023-11-30,부전,쌀,20kg(1kg),"2,580"
606,2023-12-04,부전,쌀,20kg(1kg),"2,580"
607,2023-12-05,부전,쌀,20kg(1kg),"2,580"
608,2023-12-06,부전,쌀,20kg(1kg),"2,580"
609,2023-12-07,부전,쌀,20kg(1kg),"2,580"
610,2023-12-08,부전,쌀,20kg(1kg),"2,580"
611,2023-12-11,부전,쌀,20kg(1kg),"2,580"
612,2023-12-12,부전,쌀,20kg(1kg),"2,580"
613,2023-12-13,부전,쌀,20kg(1kg),"2,580"
614,2023-12-14,부전,쌀,20kg(1kg),"2,580"
615,2023-12-15,부전,쌀,20kg(1kg),"2,580"
616,2023-12-18,부전,쌀,20kg(1kg),"2,580"
617,2023-12-19,부전,쌀,20kg(1kg),"2,580"
618,2023-12-20,부전,쌀,20kg(1kg),"2,580"
619,2023-12-21,부전,쌀,20kg(1kg),"2,580"
620,2023-12-22,부전,쌀,20kg(1kg),"2,580"
621,2023-12-26,부전,쌀,20kg(1kg),"2,580"
622,2023-12-27,부전,쌀,20kg(1kg),"2,580"
623,2023-12-28,부전,쌀,20kg(1kg),"2,580"
624,2023-12-29,부전,쌀,20kg(1kg),"2,580"
625,2024-01-02,부전,쌀,20kg(1kg),"2,580"
626,2024-01-03,부전,쌀,20kg(1kg),"2,580"
627,2024-01-04,부전,쌀,20kg(1kg),"2,580"
628,2024-01-05,부전,쌀,20kg(1kg),"2,580"
629,2024-01-08,부전,쌀,20kg(1kg),"2,580"
630,2024-01-09,부전,쌀,20kg(1kg),"2,580"
631,2024-01-10,부전,쌀,20kg(1kg),"2,580"
632,2024-01-11,부전,쌀,20kg(1kg),"2,580"
633,2024-01-12,부전,쌀,20kg(1kg),"2,580"
634,2024-01-15,부전,쌀,20kg(1kg),"2,580"
635,2024-01-16,부전,쌀,20kg(1kg),"2,580"
636,2024-01-17,부전,쌀,20kg(1kg),"2,580"
637,2024-01-18,부전,쌀,20kg(1kg),"2,580"
638,2024-01-19,부전,쌀,20kg(1kg),"2,580"
639,2024-01-22,부전,쌀,20kg(1kg),"2,580"
640,2024-01-23,부전,쌀,20kg(1kg),"2,580"
641,2024-01-24,부전,쌀,20kg(1kg),"2,580"
642,2024-01-25,부전,쌀,20kg(1kg),"2,580"
643,2024-01-26,부전,쌀,20kg(1kg),"2,580"
644,2024-01-29,부전,쌀,20kg(1kg),"2,580"
645,2024-01-30,부전,쌀,20kg(1kg),"2,580"
646,2024-01-31,부전,쌀,20kg(1kg),"2,580"
647,2024-02-01,부전,쌀,20kg(1kg),"2,580"
648,2024-02-02,부전,쌀,20kg(1kg),"2,580"
649,2024-02-05,부전,쌀,20kg(1kg),"2,580"
650,2024-02-06,부전,쌀,20kg(1kg),"2,580"
651,2024-02-07,부전,쌀,20kg(1kg),"2,580"
652,2024-02-08,부전,쌀,20kg(1kg),"2,580"
653,2024-02-13,부전,쌀,20kg(1kg),"2,580"
654,2024-02-14,부전,쌀,20kg(1kg),"2,580"
655,2024-02-15,부전,쌀,20kg(1kg),"2,580"
656,2024-02-16,부전,쌀,20kg(1kg),"2,580"
657,2024-02-19,부전,쌀,20kg(1kg),"2,580"
658,2024-02-20,부전,쌀,20kg(1kg),"2,580"
659,2024-02-21,부전,쌀,20kg(1kg),"2,580"
660,2024-02-22,부전,쌀,20kg(1kg),"2,580"
661,2024-02-23,부전,쌀,20kg(1kg),"2,580"
662,2024-02-26,부전,쌀,20kg(1kg),"2,580"
663,2024-02-27,부전,쌀,20kg(1kg),"2,580"
664,2024-02-28,부전,쌀,20kg(1kg),"2,580"
665,2024-02-29,부전,쌀,20kg(1kg),"2,580"
666,2024-03-04,부전,쌀,20kg(1kg),"2,580"
667,2024-03-05,부전,쌀,20kg(1kg),"2,580"
668,2024-03-06,부전,쌀,20kg(1kg),"2,580"
669,2024-03-07,부전,쌀,20kg(1kg),"2,580"
670,2024-03-08,부전,쌀,20kg(1kg),"2,580"
671,2024-03-11,부전,쌀,20kg(1kg),"2,580"
672,2024-03-12,부전,쌀,20kg(1kg),"2,580"
673,2024-03-13,부전,쌀,20kg(1kg),"2,580"
674,2024-03-14,부전,쌀,20kg(1kg),"2,580"
675,2024-03-15,부전,쌀,20kg(1kg),"2,580"
676,2024-03-18,부전,쌀,20kg(1kg),"2,580"
677,2024-03-19,부전,쌀,20kg(1kg),"2,580"
678,2024-03-20,부전,쌀,20kg(1kg),"2,580"
679,2024-03-21,부전,쌀,20kg(1kg),"2,580"
680,2024-03-22,부전,쌀,20kg(1kg),"2,580"
681,2024-03-25,부전,쌀,20kg(1kg),"2,580"
682,2024-03-26,부전,쌀,20kg(1kg),"2,580"
683,2024-03-27,부전,쌀,20kg(1kg),"2,580"
684,2024-03-28,부전,쌀,20kg(1kg),"2,580"
685,2024-03-29,부전,쌀,20kg(1kg),"2,580"
686,2024-04-01,부전,쌀,20kg(1kg),"2,580"
687,2024-04-02,부전,쌀,20kg(1kg),"2,580"
688,2024-04-03,부전,쌀,20kg(1kg),"2,580"
689,2024-04-04,부전,쌀,20kg(1kg),"2,580"
690,2024-04-05,부전,쌀,20kg(1kg),"2,580"
691,2024-04-08,부전,쌀,20kg(1kg),"2,580"
692,2024-04-09,부전,쌀,20kg(1kg),"2,580"
693,2024-04-11,부전,쌀,20kg(1kg),"2,580"
694,2024-04-12,부전,쌀,20kg(1kg),"2,580"
695,2024-04-15,부전,쌀,20kg(1kg),"2,580"
696,2024-04-16,부전,쌀,20kg(1kg),"2,580"
697,2024-04-17,부전,쌀,20kg(1kg),"2,580"
698,2024-04-18,부전,쌀,20kg(1kg),"2,580"
699,2024-04-19,부전,쌀,20kg(1kg),"2,580"
700,2024-04-22,부전,쌀,20kg(1kg),"2,580"
701,2024-04-23,부전,쌀,20kg(1kg),"2,580"
702,2024-04-24,부전,쌀,20kg(1kg),"2,580"
703,2024-04-25,부전,쌀,20kg(1kg),"2,580"
704,2024-04-26,부전,쌀,20kg(1kg),"2,580"
705,2024-04-29,부전,쌀,20kg(1kg),"2,580"
706,2024-04-30,부전,쌀,20kg(1kg),"2,580"
707,2024-05-02,부전,쌀,20kg(1kg),"2,580"
708,2024-05-03,부전,쌀,20kg(1kg),"2,580"
709,2024-05-07,부전,쌀,20kg(1kg),"2,580"
710,2024-05-08,부전,쌀,20kg(1kg),"2,580"
711,2024-05-09,부전,쌀,20kg(1kg),"2,580"
712,2024-05-10,부전,쌀,20kg(1kg),"2,580"
713,2024-05-13,부전,쌀,20kg(1kg),"2,580"
714,2024-05-14,부전,쌀,20kg(1kg),"2,580"
715,2024-05-16,부전,쌀,20kg(1kg),"2,580"
716,2024-05-17,부전,쌀,20kg(1kg),"2,580"
717,2024-05-20,부전,쌀,20kg(1kg),"2,580"
718,2024-05-21,부전,쌀,20kg(1kg),"2,580"
719,2024-05-22,부전,쌀,20kg(1kg),"2,580"
720,2024-05-23,부전,쌀,20kg(1kg),"2,580"
721,2024-05-24,부전,쌀,20kg(1kg),"2,580"
722,2024-05-27,부전,쌀,20kg(1kg),"2,580"
723,2024-05-28,부전,쌀,20kg(1kg),"2,580"
724,2024-05-29,부전,쌀,20kg(1kg),"2,580"
725,2024-05-30,부전,쌀,20kg(1kg),"2,580"
726,2024-05-31,부전,쌀,20kg(1kg),"2,580"
